,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
11374,17011,P-adic Norm and Absolute Value are Not Equivalent/Proof 2,"Let $\norm {\,\cdot\,}_p$ be the [[Definition:P-adic Norm|$p$-adic norm]] on the [[Definition:Rational Numbers|rationals $\Q$]] for some [[Definition:Prime Number|prime number]] $p$.Let $\size {\,\cdot\,}$ be the [[Definition:Absolute Value|absolute value]] on the [[Definition:Rational Numbers|rationals $\Q$]].Then $\norm {\,\cdot\,}_p$ and $\size {\,\cdot\,}$ are not [[Definition:Equivalent Division Ring Norms|equivalent norms]].That is, the [[Definition:Topology Induced by Division Ring Norm|topology induced]] by $\norm {\,\cdot\,}_p$ does not equal the [[Definition:Topology Induced by Division Ring Norm|topology induced]] by $\size {\,\cdot\,}$.","['Definition:P-adic Norm', 'Definition:Rational Number', 'Definition:Prime Number', 'Definition:Absolute Value', 'Definition:Rational Number', 'Definition:Equivalent Division Ring Norms', 'Definition:Topology Induced by Division Ring Norm', 'Definition:Topology Induced by Division Ring Norm']","[20280, 20056, 20069, 20061, 20056, 29808, 29922, 29922]","[29922, 29568, 24338]","[29922, 29568, 24338, 30119, 29962]","[29922, 29568, 24338, 30119, 29962, 29687, 29812, 29016, 29015, 30118]","[29922, 29568, 24338, 30119, 29962, 29687, 29812, 29016, 29015, 30118, 22479, 22152, 28026, 30442, 29961, 29813, 31663, 30007, 22223, 31891, 29959, 26947, 29808, 30046, 29709, 30544, 29960, 21457, 28635, 29686, 29853, 29810, 29022, 23232, 29899, 29902, 29557, 30047, 29563, 26946, 31662, 30479, 30476, 22813, 29670, 29574, 21721, 24336, 25910, 31883]",0.3333333333333333,0.2,0.1,0.04,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,False
11375,17012,P-adic Norms are Not Equivalent,"Let $p_1$ and $p_2$ be [[Definition:Prime Number|prime numbers]] such that $p_1 \neq p_2$.Let $\norm {\,\cdot\,}_{p_1}$ and $\norm {\,\cdot\,}_{p_2}$ be the [[Definition:P-adic Norm|$p$-adic norms]] on the [[Definition:Rational Numbers|rationals $\Q$]].Then $\norm {\,\cdot\,}_{p_1}$ and $\norm {\,\cdot\,}_{p_2}$ are not [[Definition:Equivalent Division Ring Norms|equivalent norms]].That is, the [[Definition:Topology Induced by Division Ring Norm|topology induced]] by $\norm {\,\cdot\,}_{p_1}$ does not equal the [[Definition:Topology Induced by Division Ring Norm|topology induced]] by $\norm {\,\cdot\,}_{p_2}$.","['Definition:Prime Number', 'Definition:P-adic Norm', 'Definition:Rational Number', 'Definition:Equivalent Division Ring Norms', 'Definition:Topology Induced by Division Ring Norm', 'Definition:Topology Induced by Division Ring Norm']","[20069, 20280, 20056, 29808, 29922, 29922]","[29922, 29568, 29687]","[29922, 29568, 29687, 29812, 29813]","[29922, 29568, 29687, 29812, 29813, 29016, 29015, 22152, 30119, 30007]","[29922, 29568, 29687, 29812, 29813, 29016, 29015, 22152, 30119, 30007, 30442, 29961, 28635, 28026, 30544, 31891, 29808, 22223, 26947, 29962, 29959, 23232, 22479, 29686, 24338, 29709, 21457, 29960, 29810, 29853, 29022, 31663, 29899, 29557, 29902, 26946, 30118, 25910, 29563, 22813, 24336, 29689, 31883, 30962, 29688, 29574, 30046, 21721, 29707, 29814]",0.3333333333333333,0.2,0.1,0.04,0.2,0.2,0.2,0.4,1.0,False
11376,17013,Polynomials of Congruent Integers are Congruent,"Let $x, y, m \in \Z$ be [[Definition:Integer|integers]] where $m \ne 0$.Let::$x \equiv y \pmod m$where the notation indicates [[Definition:Congruence Modulo Integer|congruence modlo $m$]].Let $a_0, a_1, \ldots, a_r$ be [[Definition:Integer|integers]].Then::$\displaystyle \sum_{k \mathop = 0}^r a_k x^k \equiv \sum_{k \mathop = 0}^r a_k y^k \pmod m$","['Definition:Integer', 'Definition:Congruence (Number Theory)/Integers', 'Definition:Integer']","[20054, 22745, 20054]","[29889, 29893, 22748]","[29889, 29893, 22748, 32541, 20464]","[29889, 29893, 22748, 32541, 20464, 22743, 20490, 24332, 26044, 20477]","[29889, 29893, 22748, 32541, 20464, 22743, 20490, 24332, 26044, 20477, 22746, 26897, 22745, 22744, 26501, 24636, 22750, 20489, 29655, 29656, 33010, 20734, 29923, 32429, 26046, 20458, 20022, 22183, 20979, 22182, 27626, 27387, 27837, 20009, 32198, 25550, 22747, 31079, 25552, 20487, 20478, 30055, 29890, 22742, 20461, 24662, 33062, 27344, 21620, 20460]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.07692307692307693,False
11377,17014,Congruent Integers less than Half Modulus are Equal,"Let $k \in \Z_{>0}$ be a [[Definition:Strictly Positive Integer|strictly positive integer]].Let $a, b \in \Z$ such that $\size a < \dfrac k 2$ and $\size b < \dfrac k 2$.Then::$a \equiv b \pmod k \implies a = b$where $\equiv$ denotes [[Definition:Congruence Modulo Integer|congruence modulo $k$]].","['Definition:Strictly Positive/Integer', 'Definition:Congruence (Number Theory)/Integers']","[22655, 22745]","[29889, 29893, 20464]","[29889, 29893, 20464, 24636, 22746]","[29889, 29893, 20464, 24636, 22746, 22748, 22743, 33062, 32541, 22750]","[29889, 29893, 20464, 24636, 22746, 22748, 22743, 33062, 32541, 22750, 29655, 29656, 26445, 22183, 20022, 22182, 33010, 26897, 26044, 24332, 22744, 22745, 20979, 20734, 20490, 26046, 22655, 20487, 24720, 26996, 20477, 20489, 22736, 32429, 22742, 22747, 32198, 20478, 21396, 22654, 26501, 24324, 25550, 24447, 25552, 25570, 20475, 24730, 31079, 21407]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.045454545454545456,False
11378,17015,Complete Residue System Modulo m has m Elements,"Let $m \in \Z_{\ne 0}$ be a non-[[Definition:Zero (Number)|zero]] [[Definition:Integer|integer]].Let $S := \set {r_1, r_2, \dotsb, r_s}$ be a [[Definition:Complete Residue System|complete residue system modulo $m$]].Then $s = m$.","['Definition:Zero (Number)', 'Definition:Integer', 'Definition:Complete Residue System']","[20037, 20054, 29923]","[29923, 20980, 22746]","[29923, 20980, 22746, 29457, 26072]","[29923, 20980, 22746, 29457, 26072, 20478, 20068, 26951, 33016, 26989]","[29923, 20980, 22746, 29457, 26072, 20478, 20068, 26951, 33016, 26989, 26988, 21100, 20466, 21499, 26073, 21120, 20522, 29827, 22035, 24580, 20427, 33011, 25865, 24332, 29654, 29207, 19926, 24355, 22655, 32302, 33012, 24845, 21661, 25661, 33013, 20464, 20477, 29824, 29157, 20056, 26500, 20020, 28257, 21275, 24525, 26501, 26573, 30615, 29889, 29893]",0.3333333333333333,0.2,0.1,0.02,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,False
11379,17016,Initial Segment of Natural Numbers forms Complete Residue System,"Let $m \in \Z_{\ne 0}$ be a non-[[Definition:Zero (Number)|zero]] [[Definition:Integer|integer]].Let $\N_m = \set {0, 1, 2, \ldots, m - 1}$ denote the [[Definition:Initial Segment of Zero-Based Natural Numbers|initial segment of $\N$]]Then $\N_m$ is a [[Definition:Complete Residue System|complete residue system modulo $m$]].","['Definition:Zero (Number)', 'Definition:Integer', 'Definition:Initial Segment of Natural Numbers/Zero-Based', 'Definition:Complete Residue System']","[20037, 20054, 25597, 29923]","[21378, 25598, 25597]","[21378, 25598, 25597, 29923, 20046]","[21378, 25598, 25597, 29923, 20046, 21100, 20980, 29457, 20068, 22746]","[21378, 25598, 25597, 29923, 20046, 21100, 20980, 29457, 20068, 22746, 20478, 26072, 21499, 24355, 20588, 26951, 33016, 24845, 23885, 26989, 20466, 21275, 24121, 32916, 29827, 22655, 20167, 26988, 26073, 30319, 24332, 32914, 27138, 20522, 33011, 29071, 27142, 25865, 26891, 20056, 30309, 25661, 20427, 21379, 24996, 29654, 28696, 29824, 22294, 24580]",0.3333333333333333,0.4,0.2,0.04,0.25,0.5,0.5,0.5,0.3333333333333333,False
11380,17017,Congruence Modulo Power of p as Linear Combination of Congruences Modulo p,"Let $p$ be a [[Definition:Prime Number|prime number]].Let $S = \set {a_1, a_2, \ldots, a_p}$ be a [[Definition:Complete Residue System|complete residue system modulo $p$]].Then for all [[Definition:Integer|integers]] $n \in \Z$ and [[Definition:Non-Negative Integer|non-negative integer]] $s \in \Z_{\ge 0}$, there exists a [[Definition:Congruence Modulo Integer|congruence]] of the form::$n \equiv \displaystyle \sum_{j \mathop = 0}^s b_j p^j \pmod {p^{s + 1} }$where $b_j \in S$.","['Definition:Prime Number', 'Definition:Complete Residue System', 'Definition:Integer', 'Definition:Positive/Integer', 'Definition:Congruence (Number Theory)/Integers']","[20069, 29923, 20054, 22648, 22745]","[22746, 29889, 29893]","[22746, 29889, 29893, 29923, 20478]","[22746, 29889, 29893, 29923, 20478, 24332, 22748, 22969, 26072, 29457]","[22746, 29889, 29893, 29923, 20478, 24332, 22748, 22969, 26072, 29457, 20068, 20466, 22743, 20464, 20477, 28257, 22745, 20487, 26501, 24636, 20979, 22736, 22750, 24730, 22183, 22182, 26661, 24325, 20022, 25550, 25552, 29890, 31438, 26044, 33016, 26989, 20980, 33010, 22661, 20065, 26046, 29675, 25865, 27691, 26988, 29655, 29656, 24324, 20734, 22658]",0.0,0.2,0.1,0.04,0.0,0.2,0.2,0.4,0.25,False
11381,17018,Number of Non-Dividing Primes Less than n is Less than Euler Phi Function of n,Let $n \in \Z_{>0}$ be a [[Definition:Strictly Positive Integer|strictly positive integer]].Let $\map w n$ denote the number of [[Definition:Prime Number|primes]] strictly less than $n$ which are not [[Definition:Divisor of Integer|divisors]] of $n$.Let $\map \phi n$ denote the [[Definition:Euler Phi Function|Euler $\phi$ function]] of $n$.Then::$\map w n < \map \phi n$,"['Definition:Strictly Positive/Integer', 'Definition:Prime Number', 'Definition:Divisor (Algebra)/Integer', 'Definition:Euler Phi Function']","[22655, 20069, 22131, 20465]","[20465, 27473, 32887]","[20465, 27473, 32887, 32654, 32320]","[20465, 27473, 32887, 32654, 32320, 20475, 32818, 32770, 32794, 32319]","[20465, 27473, 32887, 32654, 32320, 20475, 32818, 32770, 32794, 32319, 27471, 20460, 32773, 32769, 32786, 32817, 27737, 20466, 26468, 32774, 32793, 26445, 32873, 32771, 32875, 32874, 26004, 24730, 22655, 24324, 22654, 20842, 32931, 32253, 24636, 22657, 32766, 21012, 22501, 26661, 22002, 21396, 26316, 20070, 22001, 24325, 24447, 32325, 26828, 27782]",0.3333333333333333,0.2,0.1,0.04,0.25,0.25,0.25,0.5,1.0,False
11382,17019,Schatunowsky's Theorem,Let $n \in \Z_{>0}$ be a [[Definition:Strictly Positive Integer|strictly positive integer]].Let $\map w n$ denote the number of [[Definition:Prime Number|primes]] strictly less than $n$ which are not [[Definition:Divisor of Integer|divisors]] of $n$.Let $\map \phi n$ denote the [[Definition:Euler Phi Function|Euler $\phi$ function]] of $n$.Then $30$ is the largest [[Definition:Integer|integer]] $n$ such that::$\map w n = \map \phi n - 1$,"['Definition:Strictly Positive/Integer', 'Definition:Prime Number', 'Definition:Divisor (Algebra)/Integer', 'Definition:Euler Phi Function', 'Definition:Integer']","[22655, 20069, 22131, 20465, 20054]","[20465, 27473, 32887]","[20465, 27473, 32887, 20475, 27471]","[20465, 27473, 32887, 20475, 27471, 32654, 24730, 27737, 32770, 20460]","[20465, 27473, 32887, 20475, 27471, 32654, 24730, 27737, 32770, 20460, 32320, 32818, 32319, 32794, 26004, 24324, 26445, 32773, 32817, 20466, 22655, 20070, 20464, 32769, 32786, 26661, 24325, 24636, 32874, 28193, 29725, 22134, 30055, 20461, 28194, 26468, 32774, 22654, 32793, 32753, 32875, 32931, 28208, 27917, 32873, 22133, 32325, 21396, 32771, 27332]",0.3333333333333333,0.2,0.1,0.04,0.2,0.2,0.2,0.4,1.0,False
11383,17020,Position of Card after n Modified Perfect Faro Shuffles,"Let $D$ be a [[Definition:Deck of Cards|deck of cards]] $D$ of size $2 r$.Let $C$ be a [[Definition:Card|card]] in position $x$ of $D$.Let $n$ [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]] be performed on $C$.Then $C$ will be in position $w$, where::$w \equiv 2^n x \pmod {2 r + 1}$","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Modified Perfect Faro Shuffle']","[29924, 29925, 29929]","[29929, 29925, 29928]","[29929, 29925, 29928, 29927, 29924]","[29929, 29925, 29928, 29927, 29924, 29926, 21432, 20701, 27767, 27768]","[29929, 29925, 29928, 29927, 29924, 29926, 21432, 20701, 27767, 27768, 20455, 33158, 32836, 21141, 26660, 30141, 30139, 30140, 28553, 30143, 30142, 28314, 27895, 28552, 27849, 27290, 20415, 28554, 30214, 21893, 28202, 28616, 24737, 32837, 27766, 27851, 27850, 32838, 20477, 27763, 29673, 30329, 27917, 27009, 27291, 21768, 28605, 26501, 28196, 28201]",0.6666666666666666,0.6,0.3,0.06,0.6666666666666666,1.0,1.0,1.0,1.0,False
11384,17021,Deck of 52 Cards returns to Original Order after 52 Modified Perfect Faro Shuffles,"Let $D$ be a [[Definition:Deck of Cards|deck]] of $52$ [[Definition:Card|cards]].Let $D$ be given a [[Definition:Sequence|sequence]] of [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]].Then after $52$ such [[Definition:Shuffle|shuffles]], the [[Definition:Card|cards]] of $D$ will be in the same [[Definition:Order of Cards|order]] they started in.","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Sequence', 'Definition:Modified Perfect Faro Shuffle', 'Definition:Shuffle', 'Definition:Deck of Cards/Card', 'Definition:Order of Cards']","[29924, 29925, 20045, 29929, 29927, 29925, 29928]","[29929, 29927, 29925]","[29929, 29927, 29925, 29928, 29924]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455, 27767, 27768, 30141, 27290, 28616, 28553, 32836, 30143, 30140, 30142, 21141, 27895, 33158, 28202, 30139, 27766, 28314, 27291, 28552, 27849, 20578, 21893, 28554, 28606, 25732, 24737, 20045, 25731, 22916, 32837, 32636, 27917, 21168, 25658, 21434, 27850, 27851, 22512, 32838, 30329]",1.0,1.0,0.5,0.12,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,False
11385,17022,Number of Modified Perfect Faro Shuffles to return Deck of Cards to Original Order,"Let $D$ be a [[Definition:Deck of Cards|deck]] of $2 m$ [[Definition:Card|cards]].Let $D$ be given a [[Definition:Sequence|sequence]] of [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]].Then the [[Definition:Card|cards]] of $D$ will return to their original [[Definition:Order of Cards|order]] after $n$ such [[Definition:Shuffle|shuffles]], where::$2^n \equiv 1 \pmod {2 m + 1}$","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Sequence', 'Definition:Modified Perfect Faro Shuffle', 'Definition:Deck of Cards/Card', 'Definition:Order of Cards', 'Definition:Shuffle']","[29924, 29925, 20045, 29929, 29925, 29928, 29927]","[29929, 29927, 29925]","[29929, 29927, 29925, 29928, 29924]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455, 27767, 27768, 30141, 28616, 27290, 28553, 30143, 32836, 30142, 30140, 21141, 33158, 27895, 30139, 27766, 28202, 28314, 28552, 27291, 27849, 21893, 20578, 28554, 28606, 25732, 24737, 20045, 22916, 32837, 27851, 27850, 22512, 32838, 30329, 25731, 27763, 27009, 27917, 21434, 21168]",1.0,1.0,0.5,0.12,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,False
11386,17023,Number of Modified Perfect Faro Shuffles to return Deck of Cards to Original Order/Examples/Deck of 62 Cards,"Let $D$ be a [[Definition:Deck of Cards|deck]] of $62$ [[Definition:Card|cards]].Let $D$ be given a [[Definition:Sequence|sequence]] of [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]].Then after $6$ such [[Definition:Shuffle|shuffles]], the [[Definition:Card|cards]] of $D$ will be in the same [[Definition:Order of Cards|order]] they started in.","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Sequence', 'Definition:Modified Perfect Faro Shuffle', 'Definition:Shuffle', 'Definition:Deck of Cards/Card', 'Definition:Order of Cards']","[29924, 29925, 20045, 29929, 29927, 29925, 29928]","[29929, 29927, 29925]","[29929, 29927, 29925, 29928, 29924]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455, 27768, 27767, 30141, 27290, 28616, 28553, 32836, 30143, 30140, 30142, 21141, 27895, 33158, 28202, 30139, 27766, 28314, 27291, 28552, 27849, 20578, 21893, 28554, 28606, 25732, 32838, 24737, 20045, 25731, 22916, 32837, 27917, 21168, 25658, 21434, 27851, 27850, 22512, 30329, 29555]",1.0,1.0,0.5,0.12,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,False
11387,17024,Number of Modified Perfect Faro Shuffles to return Deck of Cards to Original Order/Examples/Deck of 8 Cards,"Let $D$ be a [[Definition:Deck of Cards|deck]] of $8$ [[Definition:Card|cards]].Let $D$ be given a [[Definition:Sequence|sequence]] of [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]].Then after $6$ such [[Definition:Shuffle|shuffles]], the [[Definition:Card|cards]] of $D$ will be in the same [[Definition:Order of Cards|order]] they started in.","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Sequence', 'Definition:Modified Perfect Faro Shuffle', 'Definition:Shuffle', 'Definition:Deck of Cards/Card', 'Definition:Order of Cards']","[29924, 29925, 20045, 29929, 29927, 29925, 29928]","[29929, 29927, 29925]","[29929, 29927, 29925, 29928, 29924]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455, 27767, 27768, 30141, 27290, 28616, 28553, 32836, 30143, 30140, 30142, 21141, 27895, 33158, 28202, 30139, 27766, 28314, 27291, 28552, 27849, 20578, 21893, 28554, 28606, 25732, 24737, 20045, 25731, 22916, 32837, 27917, 21168, 25658, 21434, 27851, 27850, 22512, 32838, 30329, 29555]",1.0,1.0,0.5,0.12,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,False
11388,17025,Number of Modified Perfect Faro Shuffles to return Deck of Cards to Original Order/Examples/Deck of 12 Cards,"Let $D$ be a [[Definition:Deck of Cards|deck]] of $12$ [[Definition:Card|cards]].Let $D$ be given a [[Definition:Sequence|sequence]] of [[Definition:Modified Perfect Faro Shuffle|modified perfect faro shuffles]].Then after $6$ such [[Definition:Shuffle|shuffles]], the [[Definition:Card|cards]] of $D$ will be in the same [[Definition:Order of Cards|order]] they started in.","['Definition:Deck of Cards', 'Definition:Deck of Cards/Card', 'Definition:Sequence', 'Definition:Modified Perfect Faro Shuffle', 'Definition:Shuffle', 'Definition:Deck of Cards/Card', 'Definition:Order of Cards']","[29924, 29925, 20045, 29929, 29927, 29925, 29928]","[29929, 29927, 29925]","[29929, 29927, 29925, 29928, 29924]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455]","[29929, 29927, 29925, 29928, 29924, 29926, 26660, 21432, 20701, 20455, 27767, 27768, 30141, 27290, 28616, 28553, 32836, 30143, 30140, 30142, 21141, 27895, 33158, 28202, 30139, 27766, 28314, 27291, 28552, 27849, 20578, 21893, 28554, 28606, 25732, 24737, 20045, 25731, 22916, 32837, 27917, 21168, 25658, 21434, 27851, 27850, 22512, 32838, 30329, 29555]",1.0,1.0,0.5,0.12,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,False
11389,17029,Sum of Two Odd Powers,"Let $\F$ be one of the [[Definition:Standard Number System|standard number systems]], that is $\Z, \Q, \R$ and so on.Let $n \in \Z_{\ge 0}$ be a [[Definition:Positive Integer|positive integer]].Then:{{begin-eqn}}{{eqn | l = a^{2 n + 1} + b^{2 n + 1}      | r = \paren {a + b} \sum_{j \mathop = 0}^{2 n} \paren {-1}^j a^{2 n - j} b^j      | c = }}{{eqn | r = \paren {a + b} \paren {a^{2 n} - a^{2 n - 1} b + a^{2 n - 2} b^2 - \dotsb - a b^{2 n - 1} + b^{2 n} }      | c = }}{{end-eqn}}","['Definition:Number', 'Definition:Positive/Integer']","[20060, 22648]","[32500, 32511, 32498]","[32500, 32511, 32498, 32510, 32474]","[32500, 32511, 32498, 32510, 32474, 32478, 33006, 32491, 32489, 32506]","[32500, 32511, 32498, 32510, 32474, 32478, 33006, 32491, 32489, 32506, 32932, 32237, 32523, 32487, 25017, 25011, 20970, 25012, 25018, 32336, 26919, 32971, 32501, 32426, 32492, 32424, 25186, 33038, 32622, 32496, 32282, 32898, 32475, 29378, 22663, 25190, 32472, 26543, 32473, 32961, 32476, 32479, 27404, 30719, 32480, 32939, 32495, 32477, 24661, 32457]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
